Financial Row,Type,Subsidiary: Name,Department: Name,Account (Line): Name,Date,Accounting Period: Start Date,Document Number,Transaction ID,Entity (Line),Entity (Line): Internal ID,Entity (Line): HubSpot Deal ID,ICC Projects,Name,Description,Amount
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49311.0,889366.0,- No Entity -,,,ICC 1007 Soremartec S.A. : Offshore Business Insights Support,,"Aug24 India recharge to BV for employee cost related to Client Ferrero (EF)  project Offshore Business Insights Support - Employee VEMULAPALLI, HARINI billable Hrs 8",270.14
,Journal,xElimination Blend360,Intercompany,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 782 ICC India representing FPAI : British Telecom - Qlik Development,,,-7487.65
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49311.0,889366.0,- No Entity -,,,ICC 770 Soremartec S.A. : P1 Africa-Levant Reports Ongoing,,"Aug24 India recharge to BV for employee cost related to Client Ferrero (EF)  project P1 Africa-Levant Reports Ongoing - Employee K, SIDDHARTHA billable Hrs 16",262.24
,Journal,xElimination Blend360,Intercompany,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1051 Wyndham Hotels and Resorts : Wyndham - Guest Analytics Retainer,,,-12017.59
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49311.0,889366.0,- No Entity -,,,ICC 1007 Soremartec S.A. : Offshore Business Insights Support,,"Aug24 India recharge to BV for employee cost related to Client Ferrero (EF)  project Offshore Business Insights Support - Employee K, SIDDHARTHA billable Hrs 80",1263.84
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49311.0,889366.0,- No Entity -,,,ICC 1007 Soremartec S.A. : Offshore Business Insights Support,,"Aug24 India recharge to BV for employee cost related to Client Ferrero (EF)  project Offshore Business Insights Support - Employee RAMESH, LOKESH billable Hrs 56",343.64
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49315.0,889371.0,- No Entity -,,,ICC 782 ICC India representing FPAI : British Telecom - Qlik Development,,"Aug24 India recharge to FPAI for employee cost related Client ICC India representing FPAI project British Telecom - Qlik Development project British Telecom - Qlik Development User VEDIYAPPAN, PREMANAND billable Hrs 144",2208.8
,Journal,Montevideo Labs,Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,51844.0,901789.0,- No Entity -,,,ICC 1244 GoodRx : GoodRx - Incremental BI Support,,GoodRx - Incremental BI Support Servicios exonerados de IRAE segun literal S articulo 52 Titulo 4 related to invoice  A2304,10564.917867991506
,Journal,xElimination Blend360,Intercompany,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1344 Visa : Visa - Minerva dashboard automation,,,-10564.92
,Journal,xElimination Blend International,Intercompany,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,52154.0,913412.0,- No Entity -,,,ICC 1007 Soremartec S.A. : Offshore Business Insights Support,,,-2400.44
,Journal,Montevideo Labs,Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,51844.0,901789.0,- No Entity -,,,ICC 1115 ICC in Montevideo represents Blend360 : UDX: Digital Analytics - FTE Support,,UDX: Digital Analytics - FTE Support Servicios exonerados de IRAE segun literal S articulo 52 Titulo 4 related to invoice  A2311,5602.6079602985255
,Journal,Montevideo Labs,Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,51844.0,901789.0,- No Entity -,,,ICC 1344 Visa : Visa - Minerva dashboard automation,,Visa DSX: Visa - Minerva dashboard automation Servicios exonerados de IRAE segun literal S articulo 52 Titulo 4 related to invoice  A2300,10564.917867991506
,Journal,xElimination Blend360,Intercompany,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 867 CVS Health : Retail Analytics DS and BI - 2024,,,-8804.1
,Journal,Forthpoint,Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,52035.0,909377.0,- No Entity -,,,ICC 1091 ICC in Forth Point Represents FutureproofAI : British Telecom - IDC resource Chaitanya,,Remove BT IDC Transactions FP-FPAI_JE51594,-28949.89876909251
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49311.0,889366.0,- No Entity -,,,ICC 768 Soremartec S.A. : MUSST APAC-MEA Reporting Maintenance,,"Aug24 India recharge to BV for employee cost related to Client Ferrero (EF)  project MUSST APAC-MEA Reporting Maintenance - Employee REDDY, HARSHA billable Hrs 16",90.4
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49311.0,889366.0,- No Entity -,,,ICC 1007 Soremartec S.A. : Offshore Business Insights Support,,"Aug24 India recharge to BV for employee cost related to Client Ferrero (EF)  project Offshore Business Insights Support - Employee REDDY, HARSHA billable Hrs 88",522.82
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49315.0,889371.0,- No Entity -,,,ICC 782 ICC India representing FPAI : British Telecom - Qlik Development,,"Aug24 India recharge to FPAI for employee cost related Client ICC India representing FPAI project British Telecom - Qlik Development project British Telecom - Qlik Development User BOINPALLY, ANIRUDH RAO billable Hrs 136",2156.88
,Journal,"Blend360 International Holdings, LLC",Business Intelligence,Interco - Business Intelligence Revenue,2024-08-31,2024-08-01,49311.0,889366.0,- No Entity -,,,ICC 770 Soremartec S.A. : P1 Africa-Levant Reports Ongoing,,"Aug24 India recharge to BV for employee cost related to Client Ferrero (EF)  project P1 Africa-Levant Reports Ongoing - Employee RAMESH, LOKESH billable Hrs 8",45.28
Total - 411130 - Interco - Business Intelligence Revenue,,,,,,,,,,,,,,,59902.80922097671
411140 - Interco - Data Fee Revenue,,,,,,,,,,,,,,,
Total - 411140 - Interco - Data Fee Revenue,,,,,,,,,,,,,,,0.0
411150 - Interco - AI Consulting Revenue,,,,,,,,,,,,,,,
,Journal,Forthpoint,AI Consulting,Interco - AI Consulting Revenue,2024-08-30,2024-08-01,51596.0,898557.0,- No Entity -,,,ICC 939 Walmart : Walmart - FY25 Marketing Advanced Analytics Retainer,,Reclass Walmart to IC Aug revenues,26408.30820188451
,Journal,Forthpoint,AI Consulting,Interco - AI Consulting Revenue,2024-08-30,2024-08-01,51593.0,898554.0,- No Entity -,,,ICC 1019 ICC in Forth Point Represents Blend360 : Legrand - Cablofil Managed Service Level Agreement,,Legrand IC rev reclass August,778.4759369457927
,Journal,Forthpoint,AI Consulting,Interco - AI Consulting Revenue,2024-08-30,2024-08-01,51594.0,898555.0,- No Entity -,,,ICC 1020 ICC in Forth Point Represents FutureproofAI : British Telecom - Delivery Lead 2024,,BT (FPAI) IC rev reclass August,49280.62313193248
,Journal,Forthpoint,AI Consulting,Interco - AI Consulting Revenue,2024-08-30,2024-08-01,51623.0,901287.0,- No Entity -,,,,,Reclass Hyatt to IC Aug revenues,14544.034370245226
,Journal,xElimination Blend360,AI Consulting,Interco - AI Consulting Revenue,2024-08-31,2024-08-01,52164.0,913917.0,- No Entity -,,,,,TopSide Management Book Elim  from Elim JE 52153,91006.67
,Journal,xElimination Blend360,Intercompany,Interco - AI Consulting Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1020 ICC in Forth Point Represents FutureproofAI : British Telecom - Delivery Lead 2024,,,-49280.62
,Journal,xElimination Blend360,Intercompany,Interco - AI Consulting Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1019 ICC in Forth Point Represents Blend360 : Legrand - Cablofil Managed Service Level Agreement,,,-778.48
,Journal,xElimination Blend360,Intercompany,Interco - AI Consulting Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 939 Walmart : Walmart - FY25 Marketing Advanced Analytics Retainer,,,-26408.31
,Journal,xElimination Blend360,Intercompany,Interco - AI Consulting Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,,,,-14544.03
Total - 411150 - Interco - AI Consulting Revenue,,,,,,,,,,,,,,,91006.671641008
411160 - Interco - Client Management Revenue,,,,,,,,,,,,,,,
Total - 411160 - Interco - Client Management Revenue,,,,,,,,,,,,,,,0.0
411170 - Interco - Solutions Revenue,,,,,,,,,,,,,,,
,Journal,xElimination Blend360,Intercompany,Interco - Solutions Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1225 ICC in Blend Represents FPAI Inc (OA) : Verizon: Turing- Personalization Phase 2 Capacity Service,,,-13564.1
,Journal,"Blend360, LLC",Solutions,Interco - Solutions Revenue,2024-08-31,2024-08-01,49291.0,888141.0,474 ICC in Blend Represents FPAI Inc (OA) : 1225 Verizon: Turing- Personalization Phase 2 Capacity Service,30773.0,15772947813,ICC 1225 ICC in Blend Represents FPAI Inc (OA) : Verizon: Turing- Personalization Phase 2 Capacity Service,,Retainer Revenue Recognition,13564.1
,Journal,xElimination Blend360,Solutions,Interco - Solutions Revenue,2024-08-31,2024-08-01,52164.0,913917.0,- No Entity -,,,,,TopSide Management Book Elim  from Elim JE 52153,13564.1
Total - 411170 - Interco - Solutions Revenue,,,,,,,,,,,,,,,13564.1
411180 - Interco - CX Revenue,,,,,,,,,,,,,,,
,Journal,Engagement Factory UK,CX,Interco - CX Revenue,2024-08-30,2024-08-01,51591.0,898452.0,- No Entity -,,,ICC 1126 ICC in Engagement Factory UK Represents Represents Blend360 : Amperity Premium Services Pod_R1,,Amperity Doc Martens IC rev reclass Aug,6927.189864704627
,Journal,Montevideo Labs,CX,Interco - CX Revenue,2024-08-31,2024-08-01,51844.0,901789.0,- No Entity -,,,ICC 895 Comcast Corporation : Comcast: 2024 Loyalty and Rewards Pod,,Comcast: 2024 Loyalty and Rewards Pod Servicios exonerados de IRAE segun literal S articulo 52 Titulo 4 related to invoice  A2310,8854.121508686063
,Journal,xElimination Blend360,Intercompany,Interco - CX Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1126 ICC in Engagement Factory UK Represents Represents Blend360 : Amperity Premium Services Pod_R1,,,-6922.58
,Journal,"Blend360 International Holdings, LLC",CX,Interco - CX Revenue,2024-08-31,2024-08-01,52031.0,909362.0,- No Entity -,,,ICC 1207 Newfold : Newfold Adobe Analytics support,,"May24-Aug24 India recharge to Blend  for employee cost related Client Newfold project Newfold Adobe Analytics support project Newfold Adobe Analytics support User TRIPATHAY, HARSHVARDHAN billable Hrs 432",14878.08
,Journal,"Blend360 International Holdings, LLC",CX,Interco - CX Revenue,2024-08-31,2024-08-01,52031.0,909362.0,- No Entity -,,,ICC 1207 Newfold : Newfold Adobe Analytics support,,"May24-Aug24 India recharge to Blend  for employee cost related Client Newfold project Newfold Adobe Analytics support project Newfold Adobe Analytics support User GUPTA, DEEVANSHU billable Hrs 136",1522.6
,Journal,xElimination Blend360,Intercompany,Interco - CX Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 895 Comcast Corporation : Comcast: 2024 Loyalty and Rewards Pod,,,-8854.12
,Journal,"Blend360 International Holdings, LLC",CX,Interco - CX Revenue,2024-08-31,2024-08-01,52031.0,909362.0,- No Entity -,,,ICC 1207 Newfold : Newfold Adobe Analytics support,,"May24-Aug24 India recharge to Blend  for employee cost related Client Newfold project Newfold Adobe Analytics support project Newfold Adobe Analytics support User CHATURVEDI, KUSHAGRA billable Hrs 120",726.36
,Journal,xElimination Blend360,Intercompany,Interco - CX Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1207 Newfold : Newfold Adobe Analytics support,,,-84127.04
,Journal,"Blend360, LLC",CX,Interco - CX Revenue,2024-08-31,2024-08-01,52023.0,909259.0,- No Entity -,,,ICC 1207 Newfold : Newfold Adobe Analytics support,,IC Revvenue reclass for Newfold Project,67000.0
,Journal,xElimination Blend360,Intercompany,Interco - CX Revenue,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,ICC 1225 ICC in Blend Represents FPAI Inc (OA) : Verizon: Turing- Personalization Phase 2 Capacity Service,,,-129231.21
,Journal,"Blend360, LLC",CX,Interco - CX Revenue,2024-08-31,2024-08-01,49287.0,887988.0,474 ICC in Blend Represents FPAI Inc (OA) : 1225 Verizon: Turing- Personalization Phase 2 Capacity Service,30773.0,15772947813,ICC 1225 ICC in Blend Represents FPAI Inc (OA) : Verizon: Turing- Personalization Phase 2 Capacity Service,,Retainer Revenue Recognition,129231.21
,Journal,xElimination Blend360,CX,Interco - CX Revenue,2024-08-31,2024-08-01,52164.0,913917.0,- No Entity -,,,,,TopSide Management Book Elim  from Elim JE 52153,229139.56
Total - 411180 - Interco - CX Revenue,,,,,,,,,,,,,,,229144.1713733907
411190 - Interco - Intercompany MarkUp Rev,,,,,,,,,,,,,,,
,Journal,xElimination Blend360,Intercompany,Interco - Intercompany MarkUp Rev,2024-08-31,2024-08-01,52158.0,912617.0,- No Entity -,,,,,,-231764.77
,Journal,Blend360 India Limited,Intercompany,Interco - Intercompany MarkUp Rev,2024-08-31,2024-08-01,51550.0,897394.0,- No Entity -,,,,,to record INV00091 India - Blen,477734.0409938999
,Journal,Blend360 Canada,Intercompany,Interco - Intercompany MarkUp Rev,2024-08-31,2024-08-01,51908.0,904122.0,- No Entity -,,,,,Canada Intercompany 8% MarkUp Rev. Recognition for current month,231764.7664211174
,Journal,xElimination Blend International,Intercompany,Interco - Intercompany MarkUp Rev,2024-08-31,2024-08-01,52154.0,913412.0,- No Entity -,,,,,,-477734.04
Total - 411190 - Interco - Intercompany MarkUp Rev,,,,,,,,,,,,,,,-0.0025849826051853597
411500 - Consultant Rev Contract to Hire,,,,,,,,,,,,,,,
Total - 411500 - Consultant Rev Contract to Hire,,,,,,,,,,,,,,,0.0
412000 - Consultant Revenue - 1099,,,,,,,,,,,,,,,
Total - 412000 - Consultant Revenue - 1099,,,,,,,,,,,,,,,0.0
413000 - Resource revenue - local,,,,,,,,,,,,,,,
Total - 413000 - Resource revenue - local,,,,,,,,,,,,,,,0.0
413500 - Resource Revenue - Export,,,,,,,,,,,,,,,
Total - 413500 - Resource Revenue - Export,,,,,,,,,,,,,,,0.0
413900 - Resource revenue - Intercompany,,,,,,,,,,,,,,,
Total - 413900 - Resource revenue - Intercompany,,,,,,,,,,,,,,,0.0
422000 - Revenue from DSX Projects,,,,,,,,,,,,,,,
,Journal,Engagement Factory BV Netherlands,Data Science,Revenue from DSX Projects,2024-08-31,2024-08-01,49565.0,890197.0,294 ALDI Business Services B.V. : 1149 MMM Rebuild & Monthly Rescoring 2024,28148.0,,,,,8363.81553
Total - 422000 - Revenue from DSX Projects,,,,,,,,,,,,,,,8363.81553
422100 - Data Science Revenue,,,,,,,,,,,,,,,
,Journal,Forthpoint,Data Science & Insights,Data Science Revenue,2024-08-30,2024-08-01,51596.0,898557.0,402 ICC in Forth Point Represents Blend360 : 1377 Walmart - FY25 Marketing Advanced Analytics Retainer,36721.0,,,,Reclass Walmart to IC Aug revenues,-37349.77769216918
,Journal,Forthpoint,Data Science & Insights,Data Science Revenue,2024-08-30,2024-08-01,51595.0,898556.0,- No Entity -,,,,,Reclass F. Templeton to IC Aug revenues related to bill SC24140,-15861.26792328383
,Journal,"Blend360, LLC",Data Science,Data Science Revenue,2024-08-31,2024-08-01,49253.0,887961.0,411 H. Lundbeck A/S : 825 Lundbeck - 2024 Retainer,21575.0,14916644417,,,Retainer Revenue Recognition,71703.77
,Journal,Montevideo Labs,Data Science,Data Science Revenue,2024-08-31,2024-08-01,51178.0,894357.0,463 OneLook Inc. D/B/A Lily AI : 977 Lily AI SOW#5,25149.0,16997883282,,,,464.2160881390207
,Journal,Montevideo Labs,Data Science,Data Science Revenue,2024-08-31,2024-08-01,50092.0,892913.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,400.1862828784661
,Journal,Montevideo Labs,Data Science,Data Science Revenue,2024-08-31,2024-08-01,51219.0,894392.0,463 OneLook Inc. D/B/A Lily AI : 1016 Lily AI SOW#7,25752.0,17000641921,,,,424.1974598511741
,Journal,Montevideo Labs,Data Science,Data Science Revenue,2024-08-31,2024-08-01,49870.0,892320.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,400.1862828784661
,Journal,"Blend360, LLC",Data Science,Data Science Revenue,2024-08-31,2024-08-01,49250.0,887958.0,164 HGV : 1139 HGV - Data Management Support,28138.0,17576467343,,,Retainer Revenue Recognition,24582.21
,Journal,Montevideo Labs,Data Science,Data Science Revenue,2024-08-31,2024-08-01,49845.0,892449.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,400.1862828784661
,Journal,"Blend360, LLC",Data Science,Data Science Revenue,2024-08-31,2024-08-01,49258.0,887966.0,451 Cornerstone Building Brands : 1212 Cornerstone Shelter Scheduling Implementation,30356.0,17731619858,,,Retainer Revenue Recognition,39754.58
,Journal,Montevideo Labs,Data Science,Data Science Revenue,2024-08-31,2024-08-01,51237.0,894405.0,463 OneLook Inc. D/B/A Lily AI : 1016 Lily AI SOW#7,25752.0,17000641921,,,,424.1974598511741
,Journal,Forthpoint,Data Science,Data Science Revenue,2024-08-31,2024-08-01,49348.0,889918.0,402 ICC in Forth Point Represents Blend360 : 1364 Franklin Templeton - Vasu POC Team,36305.0,,,,,15927.589509554842
,Journal,"Blend360, LLC",Data Science,Data Science Revenue,2024-08-31,2024-08-01,51699.0,901502.0,417 Franklin Templeton : 1145 Franklin Templeton - DS Team,28144.0,17634612061,,,,-15.76
,Journal,"Blend360, LLC",Data Science,Data Science Revenue,2024-08-31,2024-08-01,51579.0,898158.0,170 CVS Health : 1228 CVS-Soma King--Sr. Data Science,30776.0,18454884166,,,,16074.0
,Journal,"Blend360, LLC",Data Science,Data Science Revenue,2024-08-31,2024-08-01,51632.0,901294.0,417 Franklin Templeton : 1145 Franklin Templeton - DS Team,28144.0,17634612061,,,,12838.03
,Journal,"Blend360, LLC",Data Science,Data Science Revenue,2024-08-31,2024-08-01,51634.0,901392.0,417 Franklin Templeton : 1145 Franklin Templeton - DS Team,28144.0,17634612061,,,,25887.96
